source;id;intitule;url;date_publication;date_expiration;entreprise;entreprise_url;entreprise_logo;siret;entreprise_description;site_web_entreprise;linkedin_entreprise;twitter_entreprise;facebook_entreprise;annee_creation_entreprise;chiffre_affaires_entreprise;taille_entreprise;effectif_entreprise;dirigeant_nom;dirigeant_titre;dirigeant_linkedin;contact_nom;contact_telephone;contact_email;contact_linkedin;ville;region;code_postal;pays;lien_maps;lien_recherche_dirigeant;secteur;domaine;type_contrat;type_contrat_libelle;teletravail;salaire_libelle;salaire_min;salaire_max;salaire_devise;salaire_periode;experience;formation;competences;qualifications;mots_cles_recherche;description;code_naf;commune_insee;latitude;longitude;duree_travail;duree_travail_convertie;temps_plein;nombre_postes;accessibilite_emploi;salaire_complement1;salaire_complement2;salaire_commentaire;experience_commentaire;langues;permis;qualites_professionnelles;date_actualisation;partenaires_diffusion;contact_coordonnees1;contact_coordonnees2;contact_coordonnees3;contact_url_recrutement;contact_url_postuler;contact_commentaire;secteur_entreprise
Indeed;963a6003e8057aeb;Fraiseur cn 5 axes (H/F);https://fr.indeed.com/viewjob?jk=963a6003e8057aeb;2026-06-17T05:00:00.000Z;;CAILLAU;https://fr.indeed.com/cmp/Caillau;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/fe244591e32c527ecc6794290eef1f8f;;;;;;;;;;201 to 500;;;;;;;;Romorantin-Lanthenay;CVL;41200;France;https://www.google.com/maps/search/?api=1&query=CAILLAU%20Romorantin-Lanthenay;https://www.google.com/search?q=CAILLAU%20Romorantin-Lanthenay%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, CAP, Usine, RTT, Primes, Comité d'entreprise (CE), BEP, CAP/BEP, Restaurant d'entreprise;;tourneur fraiseur;"Entreprise  Depuis plus de 100 ans, CAILLAU fabrique et commercialise des systèmes de fixation pour des applications dans l'automobile, l'aéronautique et le solaire.  Deux unités de production, à Romorantin en France et à Shanghai en Chine, permettent à l'entreprise de figurer parmi les trois premiers acteurs mondiaux du secteur. CAILLAU bénéficie d'une forte culture d'entreprise basée sur la qualité, l'innovation et la compétitivité ; valeurs partagées par ses 550 collaborateurs dont 150 ingénieurs et cadres.  Depuis 2021, le GROUPE CAILLAU a engagé une démarche de diversification de ses activités industrielles, notamment dans le domaine de l'énergie solaire, en rachetant la société ADIWATT, fabriquant de systèmes d'intégration pour centrales photovoltaïques, et également dans les alterna";;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;ebaf35888063ea90;CDI – Usineuse / Usineur secteur finition;https://fr.indeed.com/viewjob?jk=ebaf35888063ea90;2026-06-11T05:00:00.000Z;;ArianeGroup;https://fr.indeed.com/cmp/Arianegroup;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e92ff1f8e0a7d2638eaef2bdb27f5443;;;http://www.ariane.group;;;;;;;5,001 to 10,000;;;;;;;;Saint-Médard;CVL;;France;https://www.google.com/maps/search/?api=1&query=ArianeGroup%20Saint-M%C3%A9dard;https://www.google.com/search?q=ArianeGroup%20Saint-M%C3%A9dard%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, Niveau Bac, Comité d'entreprise (CE), Sens de l'organisation, BEP, Travail en journée, CAP/BEP;;tourneur fraiseur;"Rejoignez-nous et contribuez à la fabrication de solutions innovantes pour l'industrie spatiale !  Vous cherchez à mettre vos compétences en usinage au service de projets d'envergure en tant que Usineuse/Usineur secteur finition ?  Votre environnement de travail  Au sein de l'Unité de Production ""Préparation Propergol"" et du secteur Pyromécanismes, vous évoluerez dans une équipe de 7 opérateurs spécialisée dans l'usinage sur propergol solide et homogène et l'élaboration des paniers chasses. Le site de Saint-Médard en Gironde (France) est un centre clé pour la préparation de matériaux énergétiques et le chargement en propergol des propulseurs de missiles stratégiques.  Vos missions  Appliquer les spécifications techniques du dossier, dans le respect des tolérances et des normes de sécurité.";;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;a6e8da3ef54c37b4;Opérateur qualifié Fraisage CN 4 et 5 Axes (H/F);https://fr.indeed.com/viewjob?jk=a6e8da3ef54c37b4;2026-06-01T05:00:00.000Z;;L'industrie recrute;https://fr.indeed.com/cmp/L'industrie-Recrute;;;;https://www.lindustrie-recrute.fr;;;;;;;;;;;;;;;Arnage;B5;72230;France;https://www.google.com/maps/search/?api=1&query=L%27industrie%20recrute%20Arnage;https://www.google.com/search?q=L%27industrie%20recrute%20Arnage%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, CAP, Lecture de plans, BEP, CAP/BEP;;tourneur fraiseur;Société industrielle spécialisée en usinage de précision, nous intervenons dans de nombreux secteurs d’activité : l’aéronautique, le spatial, le nucléaire, la défense, l’énergie, l’automobile… Notre mission est d'apporter des prestations de sous-traitance d’usinage et d’assemblage sur des produits à forte valeur ajoutée.  Vos principales missions seront :  Réaliser des opérations d'usinage sur machines à commande numérique. Contrôler la conformité des pièces produites. Respecter les exigences qualité propres aux secteurs aéronautique, spatial et défense. Veiller au respect des consignes de sécurité et des procédures de production. Les productions concernent principalement des petites et moyennes séries de pièces techniques à forte valeur ajoutée.  Formation en mécanique, productique ou usi;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;3b0ae1a0118945de;Tourneur ou Tourneur sur commande numérique H/F;https://fr.indeed.com/viewjob?jk=3b0ae1a0118945de;2026-05-29T05:00:00.000Z;;L'industrie recrute;https://fr.indeed.com/cmp/L'industrie-Recrute;;;;https://www.lindustrie-recrute.fr;;;;;;;;;;;;;;;Fondettes;CVL;37230;France;https://www.google.com/maps/search/?api=1&query=L%27industrie%20recrute%20Fondettes;https://www.google.com/search?q=L%27industrie%20recrute%20Fondettes%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, CAP, Sens de l'organisation, BEP, CAP/BEP;;tourneur fraiseur;OPCA SN, société indépendante reconnue et réputée dans l'usinage des matériaux durs et rectifications complexes, présente dans l'usinage aéronautique, spatial, nucléaire, industriel et médical.  Nous recherchons un(e) Tourneur ou Tourneur sur commande numérique (H/F) pour rejoindre notre équipe à Fondettes. Dans ce rôle, vous serez responsable de la réalisation de pièces mécaniques de haute précision sur des machines à commande numérique. Vos missions incluront la programmation et la mise en œuvre des machines, ainsi que le contrôle qualité des pièces produites. Vous serez également amené(e) à participer à l'optimisation des processus de production et à proposer des améliorations techniques. Vous travaillerez en étroite collaboration avec les autres membres de l'équipe de production pour a;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;1101182bc8fab8a7;FRAISEUR CN (H/F);https://fr.indeed.com/viewjob?jk=1101182bc8fab8a7;2026-04-30T05:00:00.000Z;;L'industrie recrute;https://fr.indeed.com/cmp/L'industrie-Recrute;;;;https://www.lindustrie-recrute.fr;;;;;;;;;;;;;;;Leugny;NA;86220;France;https://www.google.com/maps/search/?api=1&query=L%27industrie%20recrute%20Leugny;https://www.google.com/search?q=L%27industrie%20recrute%20Leugny%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, Sens de l'organisation;;tourneur fraiseur;Bienvenue chez FIRST, une entreprise innovante et en pleine croissance située dans la ville de Leugny. Avec une équipe familiale de collaborateurs passionnés et engagés, nous nous distinguons par notre esprit d'innovation et notre capacité à répondre aux défis industriels les plus complexes. Chez FIRST, chaque membre de l'équipe joue un rôle crucial dans notre succès collectif. Nous valorisons l'initiative, la créativité et le travail d'équipe. Notre environnement de travail est moderne et convivial, conçu pour favoriser la collaboration et l'épanouissement professionnel. Nous croyons fermement que chaque collaborateur peut apporter une valeur ajoutée unique à notre entreprise. Rejoignez-nous et faites partie d'une aventure humaine et professionnelle enrichissante. Ensemble, construisons l;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;1f336a540f921554;Rectifieur - profil fraiseur accepté (H/F);https://fr.indeed.com/viewjob?jk=1f336a540f921554;2026-04-16T05:00:00.000Z;;CAILLAU;https://fr.indeed.com/cmp/Caillau;https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/fe244591e32c527ecc6794290eef1f8f;;;;;;;;;;201 to 500;;;;;;;;Romorantin-Lanthenay;CVL;41200;France;https://www.google.com/maps/search/?api=1&query=CAILLAU%20Romorantin-Lanthenay;https://www.google.com/search?q=CAILLAU%20Romorantin-Lanthenay%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, Pas d'expérience requise, Offres handi-accessibles, Usine, RTT, Primes, Comité d'entreprise (CE), Lecture de plans, Restaurant d'entreprise;;tourneur fraiseur;"Entreprise  Depuis plus de 100 ans, CAILLAU fabrique et commercialise des systèmes de fixation pour des applications dans l'automobile, l'aéronautique et le solaire.  Deux unités de production, à Romorantin en France et à Shanghai en Chine, permettent à l'entreprise de figurer parmi les trois premiers acteurs mondiaux du secteur. CAILLAU bénéficie d'une forte culture d'entreprise basée sur la qualité, l'innovation et la compétitivité ; valeurs partagées par ses 550 collaborateurs dont 150 ingénieurs et cadres.  Depuis 2021, le GROUPE CAILLAU a engagé une démarche de diversification de ses activités industrielles, notamment dans le domaine de l'énergie solaire, en rachetant la société ADIWATT, fabriquant de systèmes d'intégration pour centrales photovoltaïques, et également dans les alterna";;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;fb6422494f123b22;OPERATEUR REGLEUR USINAGE F/H H/F;https://fr.indeed.com/viewjob?jk=fb6422494f123b22;2026-03-25T05:00:00.000Z;;L'industrie recrute;https://fr.indeed.com/cmp/L'industrie-Recrute;;;;https://www.lindustrie-recrute.fr;;;;;;;;;;;;;;;Le Mans;B5;72000;France;https://www.google.com/maps/search/?api=1&query=L%27industrie%20recrute%20Le%20Mans;https://www.google.com/search?q=L%27industrie%20recrute%20Le%20Mans%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, Prise en charge du transport quotidien, 13ème Mois, Conciergerie sur place, Niveau Bac, Travail de nuit, Comité d'entreprise (CE), Participation, Restaurant d'entreprise, Intéressement;;tourneur fraiseur;Qu'y a-t-il de commun entre un avion, une Formule 1 et une éolienne ? Des solutions d’interconnexion, imaginées et fabriquées par nos équipes responsables et passionnées par leurs métiers. Depuis plus de 100 ans, nos clients choisissent nos connecteurs pour leur fiabilité et la qualité de notre service. Rejoignez EATON SOURIAU pour contribuer au développement de solutions innovantes, au sein d’un groupe international qui valorise l’éthique, l’inclusion, la diversité et le bien-être de ses collaborateurs.  Ce qu’offre EATON SOURIAU ?  - Une politique de rémunération avantageuse : salaire sur 13 mois, participation/intéressement, restaurant d’entreprise, mutuelle familiale / prévoyance, CSE attractif, indemnité de transport, … - Des actions concrètes pour le bien-être de nos employés (ex : c;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;8151b3798b9c7d98;USINEUR REGLEUR H/F;https://fr.indeed.com/viewjob?jk=8151b3798b9c7d98;2026-01-16T06:00:00.000Z;;L'industrie recrute;https://fr.indeed.com/cmp/L'industrie-Recrute;;;;https://www.lindustrie-recrute.fr;;;;;;;;;;;;;;;Blois;CVL;41000;France;https://www.google.com/maps/search/?api=1&query=L%27industrie%20recrute%20Blois;https://www.google.com/search?q=L%27industrie%20recrute%20Blois%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, Lecture de plans;;tourneur fraiseur;Notre entreprise est spécialisée dans la fabrication et la réparation de pièces mécaniques pour les secteurs notamment aéronautique et défense. En forte croissance, nous recherchons deux usineurs régleurs H/F afin de renforcer nos équipes notamment un usineur avec pour objectif d'évoluer vers le secteur taillage (formation assurée).  Sous la responsabilité du responsable de site, vos principales missions :  - effectuer le réglage et la production des séries selon le dossier de fabrication  - effectuer le contrôle des pièces usinées  - effectuer la maintenance préventive des équipements  - maîtriser des normes qualité (EN 9100) ...  Connaissances usinage, moyens de contrôle  Lecture de plan  travail en équipe  Rigueur, conscience professionnelle, soucieux de la qualité produit;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;11bcd3b0af9ebbde;TOURNEUR FRAISEUR H/F;https://fr.indeed.com/viewjob?jk=11bcd3b0af9ebbde;2025-07-11T05:00:00.000Z;;L'industrie recrute;https://fr.indeed.com/cmp/L'industrie-Recrute;;;;https://www.lindustrie-recrute.fr;;;;;;;;;;;;;;;Beaumont-en-Véron;CVL;37420;France;https://www.google.com/maps/search/?api=1&query=L%27industrie%20recrute%20Beaumont-en-V%C3%A9ron;https://www.google.com/search?q=L%27industrie%20recrute%20Beaumont-en-V%C3%A9ron%20dirigeant;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;Métiers de la production artisanale et industrielle, Machinistes, Machinistes, soudeurs/ses et opérateurs/rices de machines;CDI;CDI;;;;;EUR;;;;CDI, CAP, Primes, BEP, Travail en journée, CAP/BEP, Intéressement;;tourneur fraiseur;Armitec est une société dynamique et en constante évolution, créée en 1996 et qui dispose de 3 sites à Saint-Viaud (44), à Montoir-de-Bretagne (44) et à Beaumont-en-Véron (37).  Elle se compose de différents services dont les métiers sont complémentaires et permettent la maîtrise de projet complets : usinage de précision, chaudronnerie, montage et intégration sur site, maintenance et travaux neufs dans divers secteurs d'activités : l'industrie, l'agroalimentaire, la navale, l'oil and gas, l'offshore et le nucléaire.  Aujourd’hui, nous recherchons un usineur expérimenté pour renforcer nos équipes au sein de notre atelier de Beaumont en Véron et de la centrale EDF de Chinon.  Vous évoluerez au sein du service Usinage composé de 9 techniciens sous la responsabilité du chef d’atelier (lui-même;;;;;;;;;;;;;;;;;;;;;;;;;
Indeed;e819e6f8f248836e;Soudeur H/F;https://fr.indeed.com/viewjob?jk=e819e6f8f248836e;2026-07-20T10:19:50.573Z;;Janton;https://fr.indeed.com/cmp/Janton-1;;;;;;;;;;;;;;;;;;;Saumur;B5;49400;France;https://www.google.com/maps/search/?api=1&query=Janton%20Saumur;https://www.google.com/search?q=Janton%20Saumur%20dirigeant;Métiers de la production artisanale et industrielle, Métiers de la soudure, Machinistes, soudeurs/ses et opérateurs/rices de machines, Métiers des industries extractives et de la construction;Métiers de la production artisanale et industrielle, Métiers de la soudure, Machinistes, soudeurs/ses et opérateurs/rices de machines, Métiers des industries extractives et de la construction;CDI;CDI;Non;;;;EUR;MONTH;;;Fabrication, CDI, CAP, Niveau Bac, Soudage MIG, Lecture de plans, Soudage, Participation, Outils manuels, CAP/BEP, Intéressement;;soudeur;"*Description du poste*  *Le prochain Atout de notre développement, c’est peut-être vous !*  Entreprise à taille humaine, JANTON est un groupe spécialisé dans la production d’appareils orthopédiques depuis plus de 60 ans. En pleine croissance ces dernières années, le Groupe recherche aujourd’hui son futur _*Soudeur H/F.*_  Si vous recherchez *du sens à votre travail, *_« _N’hésitez plus, venez-vous investir dans un groupe fournisseur de solutions médicales pour notamment nos athlètes handisports aux JO de Paris 2024 ».  _*DESCRIPTIF DE POSTE :*_  Sous la responsabilité du Chef d'atelier ainsi que du Responsable Industriel, vos missions principales consisteront à :  Ø Souder, Monter et Assembler des ensembles et sous-ensembles de châssis d’appareillage orthopédique ;  Ø Veiller au respect de";;;;;;;;;;;;;;;;;;;;;;;;;
